Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Cloud Cover,Season,Location,Weather Type
-0.23741254913582774,0.8262099887487843,-0.04808565352125299,0.8672394390662033,-0.2488803568560833,-0.5201040729554158,-1.1754613870718866,2.0,1.0,0.0,1
0.8554416341705664,0.775990933218117,0.9651673420007033,1.3086823486914185,-0.3625955989996357,-1.0387151745577339,-1.0271537785673903,2.0,1.0,0.0,1
-1.2727480912155695,0.976867155340786,1.3994186257958274,-0.015646380184227163,-0.268504973112536,-0.7794096237565749,-0.43392334454940534,2.0,3.0,2.0,2
0.1652179394507385,-1.7851808988459141,-1.2060890769749173,-1.2769118362562706,0.12990161992941016,0.5171181302492206,1.0491527404955574,3.0,0.0,1.0,3
-1.2152294499889171,1.5292767661781261,0.8927921280348493,1.3086823486914185,-0.5591105919238369,-1.0387151745577339,-1.1754613870718866,3.0,3.0,2.0,2
0.3952925043573478,-0.37904734398723045,-0.5547121512822312,-0.709342381023851,0.011616261671342578,-0.5201040729554158,0.4559223064775723,2.0,1.0,1.0,0
-1.560341297348831,0.6755528221567825,0.7480417001031412,1.3717456214950206,-0.6185221014125464,-1.0387151745577339,-1.323768995576383,2.0,3.0,1.0,2
0.6828857104906094,0.6253337666261152,-0.04808565352125299,0.6780496206553968,-0.18005978477866327,-0.5201040729554158,-1.0271537785673903,2.0,2.0,1.0,1
0.3952925043573478,0.07292415578877508,0.5309160582055792,-0.1733045621932326,0.24845580854715799,-0.2607985221542567,0.9008451319910611,2.0,0.0,0.0,0
-0.23741254913582774,-0.37904734398723045,0.02428956044460103,1.4348088942986228,-3.286932251570697,1.813645884255016,1.1974603490000537,1.0,1.0,1.0,3
0.05018065699743388,-0.02751395527255948,-1.2784642909407713,-0.3624943806040391,0.11941723590199085,-0.0014929713530976065,0.01099948096408348,3.0,2.0,1.0,0
-1.157710808762265,1.2781814885247897,0.31379041630801713,1.2140874394860153,-0.6136831549383541,-0.7794096237565749,-0.5822309530539016,2.0,3.0,2.0,2
-0.12237526668252309,-0.7807997882325687,-1.2060890769749173,-1.056190381443663,-0.11043272162220863,-0.0014929713530976065,0.7525375234865648,2.0,1.0,1.0,0
-0.812598961402351,1.2279624329941226,-1.2784642909407713,0.7411128934589989,-0.4964731181189952,-0.7794096237565749,-1.0271537785673903,2.0,3.0,2.0,2
-1.6178599385754835,0.8262099887487843,1.1099177699324114,0.9303027118698054,-0.18812469556898487,-0.7794096237565749,-0.7305385615583979,2.0,3.0,1.0,2
0.5103297868106524,0.6755528221567825,0.38616563027387113,1.119492530280612,0.20275464740199406,-1.0387151745577339,-1.1754613870718866,2.0,3.0,2.0,1
-0.9851548850823079,1.328400544055457,-1.2060890769749173,0.6465179842535956,-0.3182385896528608,2.0729514350561753,-1.6203842125853756,2.0,3.0,2.0,2
-0.12237526668252309,0.775990933218117,0.5309160582055792,1.0248976210752088,0.0003253865648917141,-0.2607985221542567,-0.5822309530539016,2.0,0.0,0.0,1
0.9129602753972187,-0.6803616771712341,-0.26521129541881505,-1.3084434726580716,0.4670148909649066,0.25781257944806146,0.15930708946857974,0.0,0.0,2.0,3
1.4306280464370895,-0.6803616771712341,-0.8442130071456472,-1.5291649274706793,0.6202481959810416,1.0357292318515388,1.1974603490000537,0.0,1.0,2.0,3
0.1076992982240862,-0.8812378992939032,-0.7718377931797932,-0.4255576534076413,0.138235361079412,-0.7794096237565749,1.0491527404955574,3.0,2.0,1.0,0
-1.3877853736688741,0.17336226685010964,-0.33758650938466905,1.3402139850932195,-0.6577713339254518,-1.0387151745577339,-0.5822309530539016,2.0,3.0,2.0,2
0.1076992982240862,0.07292415578877508,-0.4099617233505231,0.7726445298608,0.15248337014231494,1.813645884255016,0.4559223064775723,3.0,3.0,0.0,0
-1.2727480912155695,0.6253337666261152,-0.5547121512822312,1.0564292574770098,-0.5464755650189972,-1.0387151745577339,-0.2856157360449091,2.0,3.0,2.0,2
-0.1798939079091754,0.424457544503446,0.16903998837630907,-0.04717801658602825,0.2328636476858661,-0.2607985221542567,-1.1754613870718866,2.0,0.0,2.0,1
0.1076992982240862,1.2279624329941226,0.38616563027387113,-0.11024128938963042,0.10516922683908791,-0.7794096237565749,-1.0271537785673903,2.0,0.0,1.0,1
-1.6753785798021357,0.4746766000341133,1.3270434118299734,1.3086823486914185,-0.5601859133625458,-1.0387151745577339,-0.43392334454940534,2.0,3.0,1.0,2
-1.6753785798021357,0.5751147110954479,-0.9889634350773553,0.6149863478517945,-0.34646577741898943,-1.0387151745577339,-1.0271537785673903,2.0,3.0,1.0,2
0.05018065699743388,0.17336226685010964,0.6032912721714332,-0.5201525626130445,0.19845336164715607,-0.0014929713530976065,0.4559223064775723,3.0,3.0,2.0,0
1.0855161990771756,-0.5297045105792323,-0.26521129541881505,-1.087722017845464,0.37265543471812973,0.5171181302492206,0.6042299149820686,0.0,1.0,2.0,3
0.1652179394507385,-1.5843046767232452,-1.3508395049066253,-1.3084434726580716,0.2274870404923163,1.554340333453857,-0.1373081275404128,0.0,3.0,1.0,3
-0.1798939079091754,0.775990933218117,1.2546681978641194,0.015885256217573925,-0.2609777230415688,-1.0387151745577339,-0.7305385615583979,2.0,1.0,0.0,1
-0.6975616789490463,-1.4838665656619106,0.45854084423972513,0.6780496206553968,-3.2105844294223065,-0.7794096237565749,-1.1754613870718866,1.0,0.0,0.0,2
-0.007337984229218442,0.7257718776874497,-0.120460867487107,0.11048016542297719,0.28582322854232006,-0.2607985221542567,-0.8788461700628941,2.0,0.0,0.0,1
-1.2152294499889171,0.17336226685010964,2.629797263215346,1.119492530280612,-0.5053445199883514,-0.7794096237565749,-1.1754613870718866,2.0,3.0,2.0,2
0.5103297868106524,0.6755528221567825,3.281174188908032,1.4663405307004238,0.11807308410360494,0.5171181302492206,0.4559223064775723,3.0,0.0,2.0,0
0.9129602753972187,-0.9314569548245705,-0.4099617233505231,-1.1823169270508673,0.4175501047842591,1.2950347826526978,0.6042299149820686,0.0,0.0,0.0,3
0.05018065699743388,1.127524321932788,0.38616563027387113,0.39426489303918694,-0.0843561767334974,-0.5201040729554158,-0.7305385615583979,2.0,2.0,0.0,1
0.6253670692639571,0.5248956555647806,-0.6994625792139392,0.14201180182477827,-0.12441190032543438,-0.5201040729554158,-1.0271537785673903,2.0,2.0,2.0,1
-1.4453040148955265,0.12314321131944235,0.45854084423972513,1.3086823486914185,-0.6244363693254505,-0.7794096237565749,-0.2856157360449091,3.0,3.0,1.0,2
0.8554416341705664,1.5292767661781261,1.1099177699324114,0.5203914386463913,-0.40453313510931604,-0.2607985221542567,-1.0271537785673903,2.0,0.0,1.0,1
-1.4453040148955265,0.9266480998101189,1.1822929838982654,1.151024166682413,-0.2988828037560852,-1.0387151745577339,-0.5822309530539016,3.0,3.0,1.0,2
-0.35244983158913235,0.775990933218117,1.9784203375226594,1.151024166682413,-0.15398323988995205,2.332256985857334,-0.1373081275404128,2.0,2.0,1.0,0
0.970478916623871,0.4746766000341133,0.45854084423972513,0.7411128934589989,-0.6327701104754524,0.25781257944806146,2.087306000027031,1.0,0.0,1.0,2
0.1652179394507385,0.5248956555647806,0.6032912721714332,-0.2994311078004369,-0.14618715945930763,-0.2607985221542567,0.307614697973076,3.0,2.0,2.0,0
0.9129602753972187,-0.2283901773952286,-0.9165882211115012,-1.5291649274706793,0.3723866043584495,0.7764236810503796,0.6042299149820686,0.0,2.0,1.0,3
0.05018065699743388,-1.031895065885905,-1.0613386490432093,-1.1823169270508673,0.6387974907987796,0.5171181302492206,1.0491527404955574,0.0,2.0,1.0,3
-1.6178599385754835,-1.5843046767232452,0.31379041630801713,0.6780496206553968,3.831426842327911,-0.0014929713530976065,0.307614697973076,1.0,3.0,1.0,3
-0.9851548850823079,0.6253337666261152,1.4717938397616814,1.119492530280612,-0.38195138489641123,0.7764236810503796,-1.4720766040808793,2.0,3.0,1.0,2
-0.9276362438556556,1.3786195995861243,-0.19283608145296102,0.7411128934589989,-0.6187909317722267,-1.0387151745577339,-0.8788461700628941,2.0,3.0,2.0,2
-1.502822656122179,0.976867155340786,-0.04808565352125299,1.0564292574770098,-0.28517245541253666,-1.0387151745577339,-0.2856157360449091,2.0,3.0,2.0,2
1.660702611343699,-1.0821141214165724,-1.2060890769749173,1.3717456214950206,-1.9702011498706553,-0.0014929713530976065,3.4220744765674977,2.0,1.0,0.0,3
-0.35244983158913235,1.0773052664021205,-0.6994625792139392,0.015885256217573925,-0.04860173889640148,-0.7794096237565749,-1.0271537785673903,2.0,3.0,2.0,1
1.2580721227571325,-0.5799235661098996,-0.8442130071456472,-1.087722017845464,0.5312653469278085,1.554340333453857,0.307614697973076,0.0,1.0,0.0,3
0.7979229929439141,0.3742384889727787,-0.19283608145296102,0.4573281658427891,-0.27038678563027935,-0.2607985221542567,-0.1373081275404128,3.0,1.0,2.0,1
5.1118210849428385,0.424457544503446,0.02428956044460103,1.2771507122896173,0.40840987255522565,0.7764236810503796,-1.323768995576383,0.0,2.0,1.0,3
1.0279975578505234,-0.4292663995178977,-0.120460867487107,-1.2138485634526683,0.24711165674876903,1.554340333453857,1.0491527404955574,0.0,0.0,2.0,3
-1.560341297348831,0.8764290442794516,-0.9165882211115012,0.20507507462838043,-0.29189321440447236,-1.0387151745577339,-0.1373081275404128,2.0,3.0,1.0,2
1.4306280464370895,-1.3332093990699088,0.38616563027387113,-0.8985321994346576,3.581952268547259,2.5915625366584933,0.6042299149820686,3.0,1.0,2.0,0
-1.330266732442222,-0.32882828845656314,-0.9165882211115012,-1.2453801998544696,1.1659738261262187,1.2950347826526978,2.53222882554052,3.0,1.0,1.0,0
-0.29493119036248006,1.3786195995861243,0.09666477441045505,0.6780496206553968,-0.04349396206252888,-0.5201040729554158,-1.323768995576383,3.0,3.0,1.0,1
-1.6178599385754835,1.328400544055457,0.31379041630801713,1.4032772578968218,-0.1926948116835031,-0.7794096237565749,-0.7305385615583979,2.0,3.0,1.0,2
0.05018065699743388,0.3240194334421115,-0.6994625792139392,0.8987710754680043,0.20920657603425258,0.5171181302492206,0.4559223064775723,0.0,0.0,0.0,3
-1.6178599385754835,1.5794958217087933,1.0375425559665572,1.3717456214950206,-0.5569599490464164,2.0729514350561753,-1.1754613870718866,3.0,3.0,1.0,2
0.3952925043573478,-0.7807997882325687,-0.6994625792139392,-1.056190381443663,-0.06930167659156293,-0.2607985221542567,0.4559223064775723,3.0,3.0,0.0,0
-1.0426735263089602,1.0773052664021205,0.6032912721714332,0.4888598022445902,-0.5314210648770626,-1.0387151745577339,-0.43392334454940534,3.0,3.0,1.0,2
-0.8701176026290033,1.479057710647459,-0.33758650938466905,0.8672394390662033,-0.5429807703431907,-0.7794096237565749,-0.2856157360449091,3.0,3.0,2.0,2
-0.007337984229218442,-0.479485455048565,0.09666477441045505,-0.23636783499683475,0.24469218351167132,-0.7794096237565749,0.6042299149820686,3.0,1.0,2.0,0
0.1652179394507385,-1.8856190099072487,-0.26521129541881505,-1.2138485634526683,0.12990161992941016,0.7764236810503796,0.6042299149820686,0.0,0.0,2.0,3
-1.157710808762265,-1.9860571209685833,-0.5547121512822312,0.9618343482716065,-5.01927508933204,0.25781257944806146,3.8669973020809865,2.0,3.0,1.0,2
-1.2152294499889171,-0.17817112186456133,-0.19283608145296102,0.015885256217573925,-0.527657439841576,-1.0387151745577339,-0.5822309530539016,2.0,3.0,2.0,2
-0.46748711404243704,-0.12795206633389403,-0.26521129541881505,-0.8039372902292543,0.009734449153602297,-0.2607985221542567,0.15930708946857974,3.0,1.0,2.0,0
-0.5250057552690893,0.4746766000341133,0.16903998837630907,-0.11024128938963042,-0.2859789464915682,-0.2607985221542567,-0.8788461700628941,3.0,2.0,1.0,1
-0.8701176026290033,1.2279624329941226,1.0375425559665572,-0.11024128938963042,-0.6763206287431959,-1.0387151745577339,-0.5822309530539016,2.0,3.0,1.0,2
1.2580721227571325,-0.17817112186456133,-0.9889634350773553,-1.4030383818634748,0.4205072387407111,0.25781257944806146,0.6042299149820686,0.0,3.0,1.0,3
0.5103297868106524,-1.4336475101312434,-0.120460867487107,-1.5291649274706793,0.5025004984423254,0.5171181302492206,1.1974603490000537,3.0,3.0,1.0,3
-0.5250057552690893,1.4288386551167915,0.38616563027387113,1.0879608938788108,0.2487246389068352,-0.2607985221542567,-0.5822309530539016,2.0,0.0,0.0,1
1.3731094052104373,0.3240194334421115,0.7480417001031412,0.8357078026644021,0.37641905975361334,0.25781257944806146,-0.7305385615583979,3.0,0.0,0.0,3
0.6253670692639571,-1.3332093990699088,-0.9889634350773553,-1.087722017845464,0.5508899631842611,1.813645884255016,1.1974603490000537,0.0,2.0,2.0,3
-2.2505649920686586,-1.5340856211925777,-0.26521129541881505,0.23660671103018152,-0.570670297389965,2.5915625366584933,2.8288440425495125,3.0,1.0,2.0,0
1.0279975578505234,-1.4838665656619106,-1.0613386490432093,-1.497633291068878,0.559223704334266,0.25781257944806146,-0.1373081275404128,3.0,3.0,1.0,3
0.05018065699743388,0.17336226685010964,3.78780068666901,1.4663405307004238,-0.11285219485930634,1.554340333453857,-0.5822309530539016,3.0,1.0,2.0,0
-0.9851548850823079,-0.12795206633389403,-0.33758650938466905,0.6465179842535956,-0.5327652166754486,-0.7794096237565749,-1.0271537785673903,2.0,3.0,2.0,2
0.5103297868106524,-0.2283901773952286,0.9651673420007033,0.23660671103018152,0.007583806276181774,-0.2607985221542567,-1.1754613870718866,2.0,3.0,2.0,1
-0.9851548850823079,-2.23715239862192,-0.9165882211115012,0.7726445298608,-2.4110829397416365,1.0357292318515388,0.307614697973076,1.0,2.0,2.0,1
-0.9851548850823079,-0.17817112186456133,-1.2060890769749173,0.015885256217573925,-0.19323247240285749,-0.7794096237565749,-0.5822309530539016,3.0,3.0,2.0,2
0.05018065699743388,0.6755528221567825,0.9651673420007033,1.4663405307004238,-0.19081299916575978,2.5915625366584933,-1.4720766040808793,3.0,1.0,2.0,1
0.33777386313069546,-0.5297045105792323,-0.6270873652480852,-1.6552914730778836,0.6430987765536206,0.7764236810503796,1.1974603490000537,3.0,2.0,2.0,3
-0.35244983158913235,0.022705100258107798,-0.19283608145296102,0.4888598022445902,-0.09537822148027415,-0.2607985221542567,-1.0271537785673903,2.0,3.0,2.0,1
-1.330266732442222,1.328400544055457,-0.33758650938466905,1.151024166682413,-0.49593545739964084,-0.7794096237565749,-0.8788461700628941,3.0,3.0,2.0,2
-1.6178599385754835,0.17336226685010964,-1.0613386490432093,1.0879608938788108,-0.43276032287544475,-1.0387151745577339,-0.7305385615583979,2.0,3.0,1.0,2
-1.0426735263089602,-0.07773301080322675,-0.9889634350773553,0.7095812570571978,-0.5177107165335111,-1.0387151745577339,-0.43392334454940534,3.0,3.0,2.0,2
0.45281114558400015,-0.7305807327019014,-0.7718377931797932,-0.6147474718184478,0.018874681382632638,-0.5201040729554158,0.307614697973076,2.0,3.0,1.0,0
0.970478916623871,1.3786195995861243,3.860175900634864,1.182555803084214,-0.24538556218027685,1.554340333453857,-0.7305385615583979,3.0,3.0,2.0,1
0.1076992982240862,-0.9816760103552378,-1.2060890769749173,-1.2138485634526683,0.13393407532457097,0.25781257944806146,1.1974603490000537,0.0,0.0,0.0,3
0.6253670692639571,-0.9816760103552378,-0.4099617233505231,-1.2769118362562706,0.6307325800084579,1.2950347826526978,0.9008451319910611,0.0,1.0,1.0,3
-0.29493119036248006,0.2235813223807769,-0.33758650938466905,-1.2453801998544696,0.11296530726973235,-0.2607985221542567,0.9008451319910611,2.0,2.0,0.0,0
-0.5825243964957416,0.2235813223807769,0.02428956044460103,0.9618343482716065,-0.15505856132866383,2.5915625366584933,0.7525375234865648,2.0,1.0,2.0,0
-2.0204904271620494,1.4288386551167915,3.06404854701047,0.804176166262601,-0.5287327612802878,2.332256985857334,-1.1754613870718866,2.0,3.0,1.0,2
-1.4453040148955265,0.4746766000341133,-0.6994625792139392,0.3312016202355848,-0.5228184933673836,-0.7794096237565749,-1.1754613870718866,2.0,3.0,1.0,2
-1.4453040148955265,0.424457544503446,0.9651673420007033,0.3312016202355848,-0.40990974230286276,-1.0387151745577339,-0.7305385615583979,2.0,3.0,1.0,2
-0.6975616789490463,-0.32882828845656314,0.2414152023421631,1.2456190758878163,-2.2669898669545345,2.5915625366584933,3.8669973020809865,3.0,0.0,2.0,2
0.45281114558400015,-0.2786092329258959,-1.0613386490432093,-1.1823169270508673,0.6436364372729749,1.813645884255016,1.1974603490000537,3.0,0.0,2.0,3
0.1076992982240862,0.976867155340786,0.6756664861372872,1.182555803084214,-0.32227104504802156,-0.2607985221542567,-0.1373081275404128,3.0,0.0,0.0,1
0.22273658067739086,-0.2786092329258959,0.02428956044460103,1.151024166682413,-0.03166542623672365,-0.7794096237565749,-0.8788461700628941,3.0,0.0,1.0,1
-0.9851548850823079,1.1777433774634551,-1.2784642909407713,0.20507507462838043,-0.18005978477866327,-1.0387151745577339,-0.7305385615583979,2.0,3.0,2.0,2
0.6253670692639571,0.022705100258107798,0.9651673420007033,0.9618343482716065,0.04387590483263513,-0.7794096237565749,-1.1754613870718866,2.0,0.0,1.0,1
0.33777386313069546,0.2738003779114442,-0.04808565352125299,-0.20483619859503369,-0.09430290004156236,-0.7794096237565749,1.0491527404955574,3.0,1.0,1.0,0
-0.35244983158913235,-0.479485455048565,0.6032912721714332,-0.45708928980944236,-0.142423534423824,-0.7794096237565749,0.9008451319910611,3.0,0.0,1.0,0
1.5456653288903943,1.5794958217087933,0.2414152023421631,1.119492530280612,0.5748158651955549,1.813645884255016,1.6423831745135424,0.0,1.0,1.0,3
-1.732897221028788,0.022705100258107798,0.6032912721714332,-0.04717801658602825,2.3843130161843193,-0.0014929713530976065,1.0491527404955574,1.0,3.0,0.0,2
-1.2152294499889171,1.127524321932788,0.6756664861372872,0.4888598022445902,-0.19672726707866392,-0.7794096237565749,-0.7305385615583979,2.0,3.0,2.0,2
0.1652179394507385,0.5248956555647806,1.0375425559665572,0.2996699838337837,0.008659127714890507,-1.0387151745577339,-0.2856157360449091,2.0,0.0,1.0,1
0.1652179394507385,0.8764290442794516,1.0375425559665572,0.36273325663738587,0.3328685414858699,-1.0387151745577339,-1.323768995576383,2.0,3.0,0.0,1
-1.732897221028788,0.2738003779114442,-0.04808565352125299,1.0248976210752088,-3.169453384391661,-0.2607985221542567,2.8288440425495125,1.0,0.0,0.0,3
0.33777386313069546,-0.7305807327019014,0.2414152023421631,-0.1733045621932326,0.17264564711812203,-0.2607985221542567,0.15930708946857974,3.0,3.0,1.0,0
0.6828857104906094,-0.07773301080322675,-0.6270873652480852,0.4573281658427891,0.2909310053761896,-0.2607985221542567,-0.43392334454940534,3.0,3.0,2.0,1
0.45281114558400015,0.17336226685010964,-0.6270873652480852,0.07894852902117609,2.309578176193995,-0.0014929713530976065,1.6423831745135424,1.0,1.0,1.0,1
-0.12237526668252309,-0.2786092329258959,-0.7718377931797932,-0.2994311078004369,0.08446928914392647,-0.2607985221542567,0.307614697973076,3.0,1.0,0.0,0
0.05018065699743388,-1.2327712880085742,-1.1337138630090633,-1.1507852906490663,0.43341109600522815,0.7764236810503796,0.01099948096408348,3.0,1.0,1.0,3
-1.1001921675356126,1.479057710647459,-1.0613386490432093,0.04741689261937501,-0.5787352081802897,-0.7794096237565749,-0.7305385615583979,2.0,3.0,1.0,2
-0.12237526668252309,-0.2786092329258959,-0.120460867487107,-1.3715067454616738,0.15248337014231494,-0.2607985221542567,0.307614697973076,2.0,3.0,1.0,0
-0.007337984229218442,-0.7807997882325687,-0.26521129541881505,-0.20483619859503369,-0.10532494478833909,-0.5201040729554158,0.7525375234865648,3.0,2.0,0.0,0
-0.35244983158913235,-1.0821141214165724,-0.9165882211115012,-0.1417729257914315,4.969385754842467,-0.7794096237565749,0.15930708946857974,3.0,3.0,1.0,1
0.6253670692639571,-0.2786092329258959,-0.04808565352125299,-0.709342381023851,0.12344969129715166,-0.2607985221542567,0.307614697973076,3.0,2.0,1.0,0
-1.157710808762265,1.479057710647459,0.6032912721714332,1.3402139850932195,-0.5440560917818994,-1.0387151745577339,-0.1373081275404128,2.0,3.0,2.0,2
1.2580721227571325,-0.32882828845656314,-0.6270873652480852,-1.119253654247265,0.4516915604632919,0.5171181302492206,0.307614697973076,3.0,1.0,2.0,3
-0.46748711404243704,-0.07773301080322675,-1.2060890769749173,-0.709342381023851,-2.3401117247867957,1.813645884255016,-0.8788461700628941,1.0,0.0,0.0,2
1.488146687663742,1.3786195995861243,0.16903998837630907,1.4663405307004238,0.5809989634681362,-1.0387151745577339,-1.0271537785673903,0.0,1.0,2.0,3
-0.23741254913582774,0.3742384889727787,0.02428956044460103,0.6465179842535956,-0.06688220335446522,-0.5201040729554158,-0.43392334454940534,2.0,2.0,1.0,1
0.5678484280373047,-0.7305807327019014,-0.120460867487107,-1.6552914730778836,0.28205960350683645,0.5171181302492206,0.7525375234865648,0.0,2.0,2.0,3
0.5678484280373047,-0.9816760103552378,-0.7718377931797932,-1.1507852906490663,0.594978142171362,1.0357292318515388,1.0491527404955574,0.0,1.0,1.0,3
0.6253670692639571,-0.2283901773952286,0.7480417001031412,0.23660671103018152,-0.2687738034722132,-0.5201040729554158,-0.5822309530539016,3.0,1.0,1.0,1
-1.0426735263089602,-2.3878095652139217,-0.19283608145296102,-0.8354689266310554,-3.5280730842013472,-1.0387151745577339,-0.43392334454940534,3.0,3.0,2.0,0
0.5678484280373047,0.5751147110954479,-0.4823369373163771,1.3717456214950206,0.0245201189358596,-0.5201040729554158,-0.43392334454940534,2.0,0.0,2.0,1
0.05018065699743388,-0.4292663995178977,-0.33758650938466905,-0.5201525626130445,0.10194326252295867,-0.5201040729554158,0.9008451319910611,3.0,2.0,2.0,0
0.2802552219040432,-1.2327712880085742,-0.26521129541881505,-1.6552914730778836,0.43126045312780764,0.5171181302492206,1.1974603490000537,0.0,1.0,0.0,3
